player,nation,minutes,goals,npg,npxg,age
Oliver Burke,SCO,367,0,0,,20
Oliver Kragl,GER,99,0,0,,27
Oliver McBurnie,SCO,276,0,0,,21
Oliver Sorg,GER,1687,0,0,,27
Olivier Giroud,FRA,1001,7,7,,30
Olivier Verdon,BEN,11,0,0,,21
Omar Mascarell,EQG,771,1,1,,24
Omar Ramos,ESP,1448,0,0,,29
Ondrej Duda,SVK,744,1,1,,22
Onur Bulut,TUR,39,0,0,,23
Opa Nguette,SEN,1022,0,0,,23
Orel Mangala,BEL,779,0,0,,19
Orestis Karnezis,GRE,1292,0,0,,32
Oriol Romeu,ESP,2897,1,1,,25
Orji Okwonkwo,NGA,265,3,3,,19
Oscar Hiljemark,SWE,1279,0,0,,25
Oscar Wendt,SWE,2457,1,1,,31
Oswaldo Vizcarrondo,VEN,1715,0,0,,33
Otávio,BRA,1484,0,0,,23
Oualid El Hajjam,MAR,2198,1,1,,26
Oumar Niasse,SEN,1087,8,8,,27
Ousmane Dembélé,FRA,925,3,3,,20
Oussama Haddadi,TUN,2503,1,1,,25
Oussama Tannane,MAR,780,0,0,,23
Pablo,BRA,1291,0,0,,26
Pablo Fornals,ESP,2620,3,3,,21
Pablo Hernández,CHI,1819,3,3,,30
Pablo Insua,ESP,27,0,0,,23
Pablo Maffeo,ESP,2642,0,0,,20
Pablo Martinez,FRA,2115,0,0,,28
Pablo Piatti,ARG,1738,2,1,,28
Pablo Sarabia,ESP,2395,6,5,,25
Pablo Zabaleta,ARG,3289,0,0,,32
Pablo de Blasis,ARG,1652,5,2,,29
Paco Alcácer,ESP,695,4,4,,23
Palkó Dárdai,HUN,27,0,0,,18
Panagiotis Retsos,GRE,1716,1,1,,18
Paolo Cannavaro,ITA,1443,0,0,,36
Paolo Faragò,ITA,2457,2,2,,24
Papakouli Diop,SEN,1204,0,0,,31
Pape Cheikh Diop,SEN,10,0,0,,19
Pape Souaré,SEN,9,0,0,,27
Papu Gómez,ARG,2750,6,4,,29
Papy Djilobodji,SEN,2699,0,0,,28
Pascal Groß,GER,2928,7,6,,26
Pascal Stenzel,GER,1941,1,1,,21
Pasquale Schiattarella,ITA,1990,1,1,,30
Patric,ESP,592,0,0,,24
Patrice Evra,FRA,577,0,0,,36
Patrick Burner,MTQ,897,0,0,,21
Patrick Cutrone,ITA,1503,10,10,,19
Patrick Herrmann,GER,1124,0,0,,26
Patrick van Aanholt,NED,2184,5,5,,26
Patrik Schick,CZE,992,2,2,,21
Pau López,ESP,2567,0,0,,22
Pau Torres,ESP,52,0,0,,20
Paul Baysse,FRA,1805,1,1,,29
Paul Dummett,WAL,1602,0,0,,25
Paul Jaeckel,GER,270,0,0,,19
Paul Lasne,FRA,3062,1,1,,28
Paul Pogba,FRA,2148,6,6,,24
Paul Verhaegh,NED,2614,2,0,,33
Paul-Georges Ntep,CMR,676,1,1,,25
Paulinho,BRA,1945,9,9,,29
Paulo Dybala,ARG,2353,22,19,,23
Paulo Gazzaniga,ARG,90,0,0,,25
Paulo Oliveira,POR,2214,0,0,,25
Pavel Kadeřábek,CZE,2199,2,2,,25
Paweł Jaroszyński,POL,809,0,0,,22
Paweł Olkowski,POL,450,0,0,,27
Pedro,ESP,1523,4,4,,30
Pedro Alcalá,ESP,689,1,1,,28
Pedro Bigas,ESP,894,0,0,,26
Pedro León,ESP,929,0,0,,30
Pedro López,ESP,412,0,0,,22
Pedro López Muñoz,ESP,1594,0,0,,33
Pedro Mendes,POR,2855,1,1,,26
Pedro Mosquera,ESP,1396,0,0,,29
Pedro Obiang,EQG,1563,2,2,,25
Pedro Pereira,POR,381,0,0,,19
Pedro Rebocho,POR,1721,0,0,,22
Pepe Reina,ESP,3330,0,0,,34
Per Ciljan Skjelbred,NOR,2183,0,0,,30
Per Mertesacker,GER,366,1,1,,32
Pere Pons,ESP,2559,0,0,,24
Petar Brlek,CRO,232,0,0,,23
Peter Crouch,ENG,1567,5,5,,36
Peter Pekarík,SVK,1375,0,0,,30
Petr Čech,CZE,3039,0,0,,35
Phil Bardsley,SCO,1125,0,0,,32
Phil Foden,ENG,49,0,0,,17
Phil Jagielka,ENG,2065,0,0,,34
Phil Jones,ENG,1973,0,0,,25
Philip Billing,DEN,764,0,0,,21
Philipp Bargfrede,GER,1859,1,1,,28
Philipp Lienhart,AUT,865,0,0,,21
Philipp Max,GER,2959,2,2,,23
Philipp Ochs,GER,73,0,0,,20
Philipp Tschauner,GER,2790,0,0,,31
Philippe Coutinho,BRA,2405,15,15,,25
Pierluigi Gollini,ITA,622,0,0,,22
Pierre Højbjerg,DEN,1670,0,0,,21
Pierre Lees-Melou,FRA,2890,5,4,,24
Pierre-Emerick Aubameyang,GAB,2473,23,19,,28
Pierrick Capelle,FRA,1884,2,2,,30
Pietro Iemmello,ITA,880,2,1,,25
Pietro Pellegri,ITA,306,2,2,,16
Pione Sisto,DEN,2517,4,4,,22
Piotr Zieliński,POL,1667,4,4,,23
Pirmin Schwegler,SUI,2319,0,0,,30
Pol Lirola,ESP,2025,0,0,,19
Portu,ESP,2997,11,11,,25
Presnel Kimpembe,FRA,2423,0,0,,21
Prince Oniangué,CGO,1056,1,1,,28
Prince-Désir Gouano,FRA,2746,0,0,,23
Przemysław Tytoń,POL,98,0,0,,30
Préjuce Nakoulma,BFA,1148,3,3,,30
Péter Gulácsi,HUN,2970,0,0,,27
Përparim Hetemaj,FIN,2415,3,3,,30
Quentin Beunardeau,FRA,39,0,0,,23
Quentin Boisgard,FRA,179,0,0,,20
Quentin Cornette,FRA,448,1,1,,23
Rachid Ghezzal,ALG,1006,2,2,,25
Racine Coly,SEN,617,0,0,,21
Radamel Falcao,COL,2129,18,15,,31
Radja Nainggolan,BEL,2613,4,4,,29
Rafa Navarro,ESP,134,0,0,,23
Rafael,BRA,2606,1,1,,35
Rafael Tolói,ITA,2445,1,1,,26
Rafał Gikiewicz,POL,154,0,0,,29
Raffael,BRA,2071,9,8,,32
Raffaele Palladino,ITA,231,0,0,,33
Rafik Zekhnini,NOR,11,0,0,,19
Rafinha,BRA,2894,3,3,,24
Ragnar Klavan,EST,1451,1,1,,31
Raheem Sterling,ENG,2586,18,17,,22
Rajiv van La Parra,NED,2137,3,2,,26
Ralf Fährmann,GER,3015,0,0,,28
Ramadan Sobhi,EGY,1238,2,2,,20
Raman Chibsah,GHA,1048,0,0,,24
Ramazan Özcan,AUT,90,0,0,,33
Ramiro Funes Mori,ARG,121,0,0,,26
Ramiro Guerra,URU,71,0,0,,20
Ramy Bensebaini,ALG,2342,0,0,,22
Rani Khedira,GER,2275,1,1,,23
Raphael Framberger,GER,696,0,0,,21
Raphaël Guerreiro,POR,547,1,1,,23
Raphaël Varane,FRA,2322,0,0,,24
Rayan Souici,FRA,12,0,0,,19
Raïs M'Bolhi,ALG,90,0,0,,31
Raúl Albentosa,ESP,1748,1,1,,28
Raúl Albiol,ESP,2742,3,3,,31
Raúl Bobadilla,PAR,449,0,0,,30
Raúl Fernández,ESP,990,0,0,,29
Raúl García,ESP,4019,10,7,,31
Raúl Lizoain,ESP,990,0,0,,26
Raúl Navas,ESP,1791,0,0,,29
Recio,ESP,1837,1,0,,26
Reece Oxford,ENG,468,0,0,,18
Reiss Nelson,ENG,145,0,0,,17
Rekeem Harper,ENG,21,0,0,,17
Remo Freuler,SUI,3006,5,5,,25
Renato Sanches,POR,702,0,0,,19
Renato Steffen,SUI,659,0,0,,25
Renaud Cohade,FRA,3298,1,1,,32
Rene Krhin,SVN,1312,1,1,,27
René Adler,GER,1260,0,0,,32
Riad Bajić,BIH,80,0,0,,23
Ricardo Centurión,ARG,54,0,0,,24
Ricardo Rodríguez,SUI,3005,1,0,,24
Riccardo Meggiorini,ITA,786,0,0,,31
Riccardo Montolivo,ITA,1087,1,1,,32
Riccardo Orsolini,ITA,466,0,0,,20
Riccardo Saponara,ITA,900,0,0,,25
Richarlison,BRA,2823,5,5,,20
Rick Karsdorp,NED,81,0,0,,22
Rick van Drongelen,NED,1440,0,0,,18
Ricky Álvarez,ARG,267,1,1,,29
Ridle Baku,GER,233,2,2,,19
Riechedly Bazoer,CUW,592,0,0,,20
Riyad Mahrez,ALG,2950,12,12,,26
Riza Durmisi,DEN,2080,2,2,,23
Rob Elliot,IRL,1440,0,0,,31
Rob Holding,ENG,822,0,0,,21
Robbie Brady,IRL,1277,1,1,,25
Rober,ESP,1909,0,0,,22
Robert Bauer,GER,956,0,0,,22
Robert Berić,SVN,1042,7,6,,26
Robert Lewandowski,POL,2172,29,23,,28
Robert Žulj,AUT,208,0,0,,25
Roberto,ESP,3060,0,0,,31
Roberto Firmino,BRA,2763,15,14,,25
Roberto Gagliardini,ITA,1988,0,0,,23
Roberto Inglese,ITA,2782,12,11,,25
Roberto Pereyra,ARG,1624,5,5,,26
Roberto Rosales,VEN,3123,1,1,,28
Roberto Soriano,ITA,1139,0,0,,26
Robin Gosens,GER,1451,1,1,,23
Robin Hack,GER,69,1,1,,18
Robin Knoche,GER,2102,1,1,,25
Robin Koch,GER,1919,2,2,,21
Robin Quaison,SWE,1409,4,4,,23
Robin Zentner,GER,1350,0,0,,22
Rodri,ESP,3227,1,1,,21
Rodrigo,ESP,2684,16,15,,26
Rodrigo Bentancur,URU,581,0,0,,20
Rodrigo De Paul,ARG,2319,4,0,,23
Rodrigo Ely,BRA,2691,1,1,,23
Rodrigo Palacio,ARG,2065,4,4,,35
Roger Martí,ESP,963,3,2,,26
Roger Martínez,COL,230,1,1,,23
Rogério,BRA,910,0,0,,19
Rolando,POR,2511,1,1,,31
Rolando Aarons,ENG,656,0,0,,21
Rolando Mandragora,ITA,3240,2,2,,20
Romain Amalfitano,FRA,2703,0,0,,27
Romain Danzé,FRA,681,0,0,,31
Romain Genevois,HAI,1808,0,0,,29
Romain Hamouma,FRA,1846,5,5,,30
Romain Perraud,FRA,1,0,0,,19
Romain Thomas,FRA,2470,2,2,,29
Roman Bürki,SUI,2969,0,0,,26
Roman Weidenfeller,GER,91,0,0,,36
Romelu Lukaku,BEL,2867,16,16,,24
Rominigue Kouamé,MLI,201,0,0,,20
Ron-Robert Zieler,GER,3060,0,0,,28
Ronaël Pierre-Gabriel,FRA,1170,0,0,,19
Ronny Rodelin,FRA,3161,5,5,,27
Rony Lopes,POR,2531,15,15,,21
Roque Mesa,ESP,1097,0,0,,28
Ross Barkley,ENG,129,0,0,,23
Ruben Aguilar,FRA,2459,0,0,,24
Ruben Loftus-Cheek,ENG,1874,2,2,,21
Rubén,ESP,2478,0,0,,33
Rubén Blanco,ESP,1941,0,0,,22
Rubén Castro,ESP,359,1,0,,36
Rubén Duarte,ESP,2138,0,0,,21
Rubén Pardo,ESP,221,0,0,,24
Rubén Peña,ESP,1732,1,1,,26
Rubén Pérez,ESP,2516,0,0,,28
Rubén Rochina,ESP,151,1,1,,26
Rubén Sobrino,ESP,1466,3,3,,25
Rune Jarstein,NOR,2790,0,0,,32
Ryad Boudebouz,ALG,1360,2,2,,27
Ryan Bertrand,ENG,3135,0,0,,27
Ryan Fraser,SCO,2004,5,5,,23
Ryan Kent,ENG,245,0,0,,20
Ryan Shawcross,ENG,2371,1,1,,29
Ryder Matos,BRA,1148,0,0,,24
Régis Gurtner,FRA,3330,0,0,,30
Rémi Walter,FRA,1488,1,1,,22
Rémy Cabella,FRA,2323,8,7,,27
Rémy Vercoutre,FRA,3103,0,0,,37
Róbert Mazáň,SVK,81,0,0,,23
Rômulo,ITA,3168,3,1,,30
Rúben Semedo,POR,231,0,0,,23
Rúben Vezo,POR,1555,0,0,,23
Sabin Merino,ESP,374,0,0,,25
Sadio Mané,SEN,2190,10,10,,25
Saido Berahino,BDI,494,0,0,,23
Saidy Janko,GAM,1422,0,0,,21
Salem Al-Dawsari,KSA,34,0,0,,25
Salif Sané,SEN,2879,4,4,,26
Salih Özcan,TUR,1670,0,0,,19
Saliou Ciss,SEN,144,0,0,,27
Salomon Kalou,CIV,2207,12,11,,31
Salomón Rondón,VEN,2767,7,7,,27
Salvatore Sirigu,ITA,3330,0,0,,30
Sam Baldock,ENG,32,0,0,,28
Sam Byram,ENG,248,0,0,,23
Sam Clucas,ENG,2044,3,3,,26
Sam Field,ENG,537,1,1,,19
Sam McQueen,ENG,148,0,0,,22
Sam Vokes,WAL,998,4,4,,27
Sami Khedira,GER,1912,9,9,,30
Samir Handanović,SVN,3420,0,0,,33
Samir Santos,BRA,2569,2,2,,22
Samu Castillejo,ESP,2074,6,6,,22
Samu García,ESP,368,0,0,,27
Samuel Armenteros,SWE,429,1,1,,27
Samuel Bastien,COD,1355,1,1,,20
Samuel Grandsir,FRA,2603,3,3,,20
Samuel Gustafson,SWE,77,0,0,,22
Samuel Moutoussamy,COD,431,0,0,,20
Samuel Souprayen,FRA,1582,0,0,,28
Samuel Umtiti,FRA,2189,1,1,,23
Sandro,BRA,1153,1,1,,28
Sandro Ramírez,ESP,995,0,0,,22
Sandro Wagner,GER,1596,12,11,,29
Sanjin Prcić,BIH,1565,1,1,,23
Santi Mina,ESP,1554,12,11,,21
Santiago Ascacíbar,ARG,2381,0,0,,20
Santiago Gentiletti,ARG,291,0,0,,32
Santy Ngom,SEN,466,1,1,,24
Saphir Taïder,ALG,384,0,0,,25
Sauli Väisänen,FIN,541,0,0,,23
Saîf-Eddine Khaoui,TUN,1956,5,5,,22
Saúl Ñíguez,ESP,3155,2,2,,22
Saša Lukić,SRB,994,0,0,,20
Scott Arfield,CAN,1333,2,2,,28
Scott Dann,ENG,1435,1,1,,30
Scott Malone,ENG,1119,0,0,,26
Scott McTominay,SCO,634,0,0,,20
Sead Kolašinac,BIH,2147,2,2,,24
Sebastian Jung,GER,78,0,0,,27
Sebastian Langkamp,GER,1366,0,0,,29
Sebastian Maier,GER,265,0,0,,23
Sebastian Prödl,AUT,1570,0,0,,30
Sebastian Rudy,GER,1515,1,1,,27
Sebastien De Maio,FRA,2053,2,2,,30
Sebastián Cristóforo,URU,268,0,0,,23
Sejad Salihović,BIH,370,1,0,,32
Seko Fofana,CIV,1868,3,2,,22
Sekou Baradji,FRA,7,0,0,,33
Senad Lulić,BIH,2426,3,2,,31
Senna Miangue,BEL,805,0,0,,20
Serge Aurier,CIV,1428,2,2,,24
Serge Gakpé,TOG,1825,3,3,,30
Serge Gnabry,GER,1507,10,10,,22
Sergej Milinković-Savić,SRB,2844,12,12,,22
Sergi Darder,ESP,2991,1,1,,23
Sergi Enrich,ESP,1330,3,3,,27
Sergi Gómez,ESP,2680,2,2,,25
Sergi Roberto,ESP,2225,1,1,,25
Sergi Samper,ESP,143,0,0,,22
Sergio Agüero,ARG,1963,21,17,,29
Sergio Araujo,ARG,39,0,0,,25
Sergio Arribas,ESP,23,0,0,,22
Sergio Asenjo,ESP,2070,0,0,,28
Sergio Busquets,ESP,2593,1,1,,29
Sergio Canales,ESP,1928,4,4,,26
Sergio Córdova,VEN,586,2,2,,19
Sergio Escudero,ESP,2332,0,0,,27
Sergio Floccari,ITA,883,3,3,,35
Sergio García,ESP,1641,2,2,,34
Sergio Gómez,ESP,9,0,0,,16
Sergio León,ESP,1978,11,11,,28
Sergio Mora,ESP,813,0,0,,37
Sergio Pellissier,ITA,560,1,1,,38
Sergio Postigo,ESP,2425,1,1,,28
Sergio Ramos,ESP,2289,4,2,,31
Sergio Rico,ESP,2156,0,0,,23
Sergio Romero,ARG,90,0,0,,30
Sergio Sánchez,ESP,101,0,0,,31
Sergio Álvarez,ESP,1476,0,0,,30
Serhou Guirassy,GUI,851,4,2,,21
Seybou Koita,NIG,212,0,0,,23
Seydou Sy,SEN,256,0,0,,21
Shane Duffy,IRL,3292,0,0,,25
Shane Long,IRL,1582,2,2,,30
Shaq Moore,USA,424,0,0,,20
Shawn Parker,GER,46,0,0,,24
Shinji Kagawa,JPN,1166,5,5,,28
Shinji Okazaki,JPN,1324,6,6,,31
Shkodran Mustafi,GER,2273,3,3,,25
Sidnei,BRA,1778,1,1,,27
Silvan Widmer,SUI,1625,3,3,,24
Simeon Nwankwo,NGA,1219,7,7,,25
Simon Asta,GER,11,0,0,,16
Simon Falette,GUI,2301,1,1,,25
Simon Francis,ENG,2704,0,0,,32
Simon Kjær,DEN,1571,2,2,,28
Simon Mignolet,BEL,1710,0,0,,29
Simon Terodde,GER,2115,7,6,,29
Simon Zoller,GER,963,2,2,,26
Simone Calvano,ITA,644,0,0,,24
Simone Edera,ITA,327,1,1,,20
Simone Lo Faso,ITA,36,0,0,,19
Simone Missiroli,ITA,2918,1,1,,31
Simone Padoin,ITA,3103,1,1,,33
Simone Palombi,ITA,66,0,0,,21
Simone Pontisso,ITA,10,0,0,,20
Simone Romagnoli,ITA,557,0,0,,27
Simone Scuffet,ITA,540,0,0,,21
Simone Verdi,ITA,2827,10,8,,25
Simone Zaza,ITA,2077,13,13,,26
Siriki Sanogo,CIV,39,0,0,,15
Sloan Privat,FRA,1,0,0,,28
Slobodan Medojević,SRB,29,0,0,,26
Sofiane Boufal,MAR,1219,2,2,,23
Sokratis Papastathopoulos,GRE,2373,2,2,,29
Solly March,ENG,1851,1,1,,23
Somália,BRA,2002,1,1,,28
Son Heung-min,KOR,2301,12,12,,25
Soualiho Meïté,FRA,1431,1,1,,23
Souleymane Camara,SEN,934,2,2,,34
Stanislav Lobotka,SVK,3061,0,0,,22
Stanley N'Soki,FRA,26,0,0,,18
Steeve Yago,BFA,1577,0,0,,24
Stef Peeters,BEL,1109,0,0,,25
Stefan Bell,GER,2177,1,1,,25
Stefan Ilsanker,AUT,1289,0,0,,28
Stefan Kießling,GER,82,0,0,,33
Stefan Posch,AUT,756,0,0,,20
Stefan Savić,MNE,2299,0,0,,26
Stefan Simić,CZE,555,0,0,,22
Stefan de Vrij,NED,3034,6,6,,25
Stefano Okaka,ITA,453,1,1,,27
Stefano Sensi,ITA,1041,2,2,,21
Stefano Sorrentino,ITA,3420,0,0,,38
Stefano Sturaro,ITA,613,0,0,,24
Stephan Ambrosius,GHA,45,0,0,,18
Stephan El Shaarawy,ITA,2155,7,7,,24
Stephan Lichtsteiner,SUI,1704,0,0,,33
Stephane Omeonga,BEL,797,0,0,,21
Stephen Ireland,IRL,131,0,0,,30
Stephen Ward,IRL,2460,1,1,,31
Stevan Jovetić,MNE,753,8,8,,27
Steve Aldo One,CMR,90,0,0,,22
Steve Cook,ENG,2767,2,2,,26
Steve Mandanda,FRA,2704,0,0,,32
Steve Mounié,BEN,1855,7,7,,22
Steven Davis,NIR,1521,3,3,,32
Steven Defour,BEL,1997,1,1,,29
Steven Fortes,CPV,155,0,0,,25
Steven Nzonzi,FRA,2214,1,1,,28
Steven Zuber,SUI,1431,1,1,,25
Stipe Perica,CRO,943,1,1,,22
Stiven Mendoza,COL,1032,2,2,,25
Stéphane Bahoken,CMR,1662,7,7,,25
Stéphane Darbion,FRA,1706,3,3,,33
Stéphane Ruffier,FRA,3112,0,0,,30
Stéphane Sessègnon,BEN,985,1,1,,33
Suat Serdar,GER,1703,2,2,,20
Suk Hyun-jun,KOR,1195,6,6,,26
Sullay Kaikai,SLE,14,0,0,,21
Sulley Muntari,GHA,405,0,0,,32
Suso,ESP,2830,6,6,,23
Svante Ingelsson,SWE,325,1,1,,19
Sven Bender,GER,2345,2,2,,28
Sven Schipplock,GER,338,0,0,,28
Sven Ulreich,GER,2610,0,0,,28
Séamus Coleman,IRL,1035,0,0,,28
Sébastien Corchia,FRA,821,0,0,,26
Sébastien Haller,CIV,2347,9,7,,23
Takashi Inui,JPN,2631,5,5,,29
Takuma Asano,JPN,721,1,1,,22
Taleb Tawatha,ISR,441,0,0,,25
Tammy Abraham,ENG,1726,5,5,,19
Tana,ESP,1552,1,1,,26
Tanguy Ndombele,FRA,2588,0,0,,20
Tatsuya Ito,JPN,1012,0,0,,20
Terence Kongolo,NED,1306,0,0,,23
Theo Hernández,FRA,963,0,0,,19
Theo Walcott,ENG,1221,3,3,,28
Theodor Gebre Selassie,CZE,2828,3,3,,30
Thiago Alcántara,ESP,1247,2,2,,26
Thiago Cionek,POL,1350,1,1,,31
Thiago Maia,BRA,2463,0,0,,20
Thiago Mendes,BRA,2294,3,3,,25
Thiago Motta,ITA,1154,1,1,,34
Thiago Silva,BRA,2115,1,1,,32
Thibault Giresse,FRA,23,0,0,,36
Thibaut Courtois,BEL,3150,0,0,,25
Thilo Kehrer,GER,2365,3,3,,20
Thomas Carrique,FRA,90,0,0,,18
Thomas Delaney,DEN,2796,3,3,,25
Thomas Didillon,FRA,810,0,0,,21
Thomas Heurtaux,FRA,1392,0,0,,29
Thomas Kraft,GER,270,0,0,,29
Thomas Lemar,FRA,2378,2,2,,21
Thomas Mangani,FRA,3025,2,1,,30
Thomas Meunier,BEL,1578,4,4,,25
Thomas Monconduit,FRA,2948,1,1,,26
Thomas Müller,GER,2005,8,8,,27
Thomas Partey,GHA,2377,3,3,,24
Thomas Strakosha,ALB,3420,0,0,,22
Thomas Touré,CIV,136,0,0,,23
Thomas Vermaelen,BEL,1018,0,0,,31
Thorgan Hazard,BEL,2939,10,5,,24
Théo Pellenard,FRA,1428,0,0,,23
Tiemoué Bakayoko,FRA,2126,2,2,,22
Tim Handwerker,GER,396,0,0,,19
Tim Kleindienst,GER,1138,2,2,,21
Timo Baumgartl,GER,2610,0,0,,21
Timo Horn,GER,3060,0,0,,24
Timo Hübers,GER,450,0,0,,21
Timo Letschert,NED,416,0,0,,24
Timo Stavitski,FIN,401,0,0,,18
Timo Werner,GER,2494,13,11,,21
Timothy Castagne,BEL,1500,0,0,,21
Timothy Chandler,USA,1892,2,2,,27
Timothy Fosu-Mensah,NED,1596,0,0,,19
Timothy Weah,USA,122,0,0,,17
Tin Jedvaj,CRO,599,0,0,,21
Tito,ESP,610,0,0,,32
Tobias Sippel,GER,435,0,0,,29
Tobias Strobl,GER,115,0,0,,27
Toby Alderweireld,BEL,1178,0,0,,28
Tom Carroll,ENG,2570,0,0,,25
Tom Cleverley,ENG,1901,1,1,,27
Tom Davies,ENG,1900,2,2,,19
Tom Edwards,ENG,481,0,0,,18
Tom Heaton,ENG,305,0,0,,31
Tom Ince,ENG,2452,2,2,,25
Tom Starke,GER,180,0,0,,36
Tomer Hemed,ISR,849,2,2,,30
Tommy Smith,ENG,1904,0,0,,25
Tomás Pina Isla,ESP,2387,1,1,,29
Tomás Rincón,VEN,2995,1,1,,29
Tomáš Hubočan,SVK,90,0,0,,31
Tomáš Koubek,CZE,3060,0,0,,24
Toni Kroos,GER,2261,5,5,,27
Toni Lato,ESP,797,0,0,,19
Toni Moya,ESP,3,0,0,,19
Tony Jantschke,GER,727,0,0,,27
Toño,ESP,1080,0,0,,27
Toño Ramírez,ESP,316,0,0,,30
Trent Alexander-Arnold,ENG,1573,1,1,,18
Tristan Dingomé,CMR,1192,0,0,,26
Troy Deeney,ENG,1844,5,2,,29
Tyrese Campbell,ENG,79,0,0,,17
Tyrone Mings,ENG,201,0,0,,24
Törles Knöll,GER,18,0,0,,19
Ulisses Garcia,SUI,90,0,0,,21
Umar Sadiq,NGA,225,0,0,,20
Unai Bustinza,ESP,1637,2,2,,25
Unai Núñez,ESP,2941,1,1,,20
Uwe Hünemeier,GER,18,0,0,,31
Vagner Gonçalves,CPV,108,0,0,,21
Vahid Selimović,LUX,1056,0,0,,20
Valentin Eysseric,FRA,796,1,1,,25
Valentin Rongier,FRA,2350,1,1,,22
Valentin Rosier,FRA,2780,0,0,,20
Valentin Stocker,SUI,52,0,0,,28
Valentino Lazaro,AUT,1864,2,2,,21
Valentín Vada,ARG,860,2,2,,21
Valerio Verre,ITA,360,0,0,,23
Valon Behrami,SUI,1398,1,1,,32
Valter Birsa,SVN,2504,3,3,,30
Valère Germain,FRA,2167,9,9,,27
Vanja Milinković-Savić,SRB,90,0,0,,20
Vasco Regini,ITA,1077,0,0,,26
Vasilije Janjicic,SUI,320,0,0,,18
Vasilis Torosidis,GRE,819,0,0,,32
Vedad Ibišević,BIH,1452,6,4,,32
Vicente Guaita,ESP,2970,0,0,,30
Vicente Gómez,ESP,1525,0,0,,28
Vicente Iborra,ESP,1410,3,3,,29
Victor Lindelöf,SWE,1285,0,0,,23
Victor Moses,NGA,2110,3,3,,26
Victor Osimhen,NGA,287,0,0,,18
Victor Wanyama,KEN,846,1,1,,26
Vid Belec,SVN,1293,0,0,,27
Viktor Fischer,DEN,336,0,0,,23
Ville Matti Steinmann,GER,595,0,0,,22
Vincent Bessat,FRA,1570,0,0,,31
Vincent Janssen,NED,1,0,0,,23
Vincent Kompany,BEL,1394,1,1,,31
Vincent Koziello,FRA,1596,1,1,,21
Vincent Laurini,FRA,1608,0,0,,28
Vincent Manceau,FRA,2970,0,0,,28
Vincent Marcel,FRA,48,0,0,,20
Vincent Nogueira,FRA,64,0,0,,29
Vincent Pajot,FRA,1290,2,2,,26
Vincent Rüfli,SUI,25,0,0,,29
Vincent Sierro,SUI,213,0,0,,21
Vincent Thill,LUX,27,0,0,,17
Vincenzo Grifo,ITA,786,0,0,,24
Virgil van Dijk,NED,2254,0,0,,26
Vitolo,ESP,1307,2,2,,27
Vitor Hugo,BRA,1208,1,1,,26
Vitorino Antunes,POR,2799,0,0,,30
Vitorino Hilton,BRA,2430,0,0,,39
Vittorio Parigini,ITA,857,0,0,,21
Vlad Chiricheș,ROU,582,0,0,,27
Vladimír Darida,CZE,1635,0,0,,26
Vukašin Jovanović,SRB,1440,0,0,,21
Víctor Camarasa,ESP,1252,1,1,,23
Víctor Laguardia,ESP,1530,2,2,,27
Víctor López,ESP,60,0,0,,20
Víctor Ruiz,ESP,2416,2,2,,28
Víctor Sánchez,ESP,2457,0,0,,29
Wahbi Khazri,TUN,1918,9,6,,26
Wakaso,GHA,1098,0,0,,27
Walace,BRA,1318,1,1,,22
Waldemar Anton,GER,2278,1,1,,21
Wallace,BRA,996,0,0,,22
Walter Benítez,ARG,2520,0,0,,24
Walter Montoya,ARG,76,0,0,,24
Wayne Hennessey,WAL,2430,0,0,,30
Wayne Rooney,ENG,2268,10,7,,31
Wayne Routledge,ENG,429,0,0,,32
Wendell,BRA,2115,2,0,,24
Wes Morgan,JAM,2817,0,0,,33
Wesley Hoedt,NED,2520,0,0,,23
Wesley Lautoa,NCL,622,0,0,,29
Wesley Saïd,FRA,1839,9,9,,22
Wesley Sneijder,NED,399,0,0,,33
Weston McKennie,USA,1263,0,0,,18
Wilfred Ndidi,NGA,2896,0,0,,20
Wilfried Bony,CIV,707,2,2,,28
Wilfried Kanga,CIV,175,0,0,,19
Wilfried Zaha,CIV,2549,9,9,,24
Will Hughes,ENG,990,2,2,,22
Willem Geubbels,FRA,33,0,0,,15
Willi Orban,HUN,2126,3,3,,24
William,BRA,1612,0,0,,22
Willian,BRA,1890,6,5,,28
Willian José,BRA,2770,15,12,,25
Willy Caballero,ARG,270,0,0,,35
Winston Reid,NZL,1452,0,0,,29
Wissam Ben Yedder,FRA,1700,9,9,,26
Wojciech Szczęsny,POL,1530,0,0,,27
Wylan Cyprien,FRA,951,2,2,,22
Xabi Prieto,ESP,1929,3,2,,33
Xabier Etxeita,ESP,376,1,1,,29
Xeka,POR,1408,2,2,,22
Xesc Regis,ESP,1,0,0,,20
Xherdan Shaqiri,SUI,3039,8,8,,25
Ximo Navarro,ESP,2608,0,0,,27
Yacine Adli,FRA,8,0,0,,17
Yacine Bammou,MAR,725,3,3,,25
Yann Aurel Bisseck,GER,156,0,0,,16
Yann Bodiger,FRA,227,0,0,,22
Yann Jouffre,FRA,275,0,0,,33
Yann Karamoh,FRA,489,1,1,,19
Yann M'Vila,FRA,1479,0,0,,27
Yann Sommer,SUI,2625,0,0,,28
Yannick Bolasie,COD,851,1,1,,28
Yannick Cahuzac,FRA,1518,0,0,,32
Yannick Carrasco,BEL,901,3,3,,23
