player,nation,minutes,goals,npg,npxg,age
Aaron Connolly,IRL,156,0,0,0.5,21
Aaron Cresswell,ENG,2726,2,2,1.1,31
Aaron Hickey,SCO,2820,5,5,1.1,19
Aaron Lennon,ENG,1551,2,2,1.1,34
Aaron Ramsdale,ENG,3060,0,0,0.0,23
Aaron Ramsey,WAL,99,0,0,0.0,30
Aaron Wan-Bissaka,ENG,1793,0,0,0.2,23
Aarón Escandell,ESP,284,0,0,0.0,25
Aarón Martín,ESP,2292,1,1,1.0,24
Abdel Jalil Medioub,ALG,622,0,0,0.1,23
Abdelhamid Sabiri,GER,893,3,3,1.1,24
Abdessamad Ezzalzouli,MAR,580,1,1,1.3,19
Abdou Diallo,SEN,877,0,0,0.2,25
Abdou Harroui,NED,452,0,0,0.5,23
Abdoulaye Bakayoko,FRA,307,0,0,0.0,18
Abdoulaye Bamba,CIV,458,0,0,0.1,31
Abdoulaye Doucouré,MLI,2537,2,2,2.7,28
Abdoulaye Sylla,GUI,157,0,0,0.0,21
Abdoulaye Touré,FRA,430,0,0,0.2,27
Abdourahmane Barry,FRA,210,0,0,0.0,21
Abdu Conté,POR,1347,0,0,0.3,23
Abdul Majeed Waris,GHA,327,2,2,1.2,29
Abdón Prats,ESP,641,3,3,2.0,28
Aboubakar Sidibé,FRA,6,0,0,0.0,25
Achraf Hakimi,MAR,2479,4,4,2.1,22
Adam Armstrong,ENG,1413,2,2,4.3,24
Adam Forshaw,ENG,1530,0,0,0.4,29
Adam Idah,IRL,625,1,1,2.0,20
Adam Lallana,ENG,1561,0,0,1.2,33
Adam Marušić,MNE,2721,1,1,0.2,28
Adam Masina,MAR,1077,0,0,0.4,27
Adam Obert,SVK,274,0,0,0.0,18
Adam Ounas,ALG,326,0,0,0.9,24
Adam Webster,ENG,1434,2,2,1.1,26
Adama Soumaoro,FRA,2266,0,0,0.9,29
Adama Traoré,ESP,1449,1,1,3.0,25
Ademola Lookman,NGA,1453,6,6,5.1,23
Adil Aouchiche,FRA,1081,0,0,1.4,19
Adil Rami,FRA,1171,3,3,0.8,35
Admir Mehmedi,SUI,4,0,0,0.0,30
Adnan Januzaj,BEL,1625,3,1,2.5,26
Adri Embarba,ESP,1986,0,0,3.1,29
Adrian Fein,GER,32,0,0,0.0,22
Adrian Grbić,AUT,518,1,1,1.5,24
Adrian Šemper,CRO,90,0,0,0.0,23
Adrien Rabiot,FRA,2285,0,0,1.7,26
Adrien Silva,POR,1083,0,0,0.3,32
Adrien Tameze,CMR,2574,4,4,1.4,27
Adrien Thomasson,FRA,2389,8,8,6.5,27
Adrien Truffert,FRA,1639,3,3,2.2,19
Adrián Butzke,ESP,1,0,0,0.0,22
Afimico Pululu,FRA,70,0,0,0.0,22
Aihen Muñoz,ESP,1342,0,0,0.1,23
Aimar Sher,SWE,45,0,0,0.0,18
Aimen Moueffek,FRA,432,0,0,0.1,20
Ainsley Maitland-Niles,ENG,755,0,0,0.4,23
Aitor Fernández,ESP,1166,0,0,0.0,30
Aitor Ruibal,ESP,856,0,0,1.2,25
Ajdin Hrustic,AUS,964,2,2,1.2,25
Akim Zedadka,ALG,3337,0,0,1.6,26
Alassane Pléa,FRA,2070,10,7,5.9,28
Alassane Sidibe,CIV,6,0,0,0.0,19
Alban Lafont,FRA,3420,0,0,0.0,22
Albert Guðmundsson,ISL,607,1,1,0.9,24
Albert Sambi Lokonga,BEL,1134,0,0,0.6,21
Alberth Elis,HON,1409,9,9,5.8,25
Alberto Grassi,ITA,2174,0,0,1.1,26
Alberto Moreno,ESP,1223,3,3,3.0,29
Alberto Perea,ESP,777,0,0,0.9,30
Alberto Soro,ESP,578,0,0,0.6,22
Albin Ekdal,SWE,1637,1,1,0.7,32
Aleix Febas,ESP,117,0,0,0.0,25
Aleix Vidal,ESP,1901,2,2,0.8,31
Alejandro Asensio,ESP,12,0,0,0.0,20
Alejandro Balde,ESP,188,0,0,0.0,17
Alejandro Garnacho,ESP,13,0,0,0.0,17
Alejandro Primo,ESP,90,0,0,0.0,17
Aleksa Terzić,SRB,274,0,0,0.0,21
Aleksandar Kolarov,SRB,42,0,0,0.0,35
Aleksandar Sedlar,SRB,404,0,0,0.0,29
Aleksander Buksa,POL,63,0,0,0.0,18
Aleksandr Golovin,RUS,1502,3,3,3.0,25
Aleksandr Kokorin,RUS,55,0,0,0.0,30
Aleksei Miranchuk,RUS,772,2,2,1.6,25
Alessandro Bastoni,ITA,2311,1,1,0.5,22
Alessandro Berardi,ITA,90,0,0,0.0,30
Alessandro Buongiorno,ITA,1181,0,0,0.5,22
Alessandro Deiola,ITA,2129,4,4,2.3,25
Alessandro Florenzi,ITA,1152,2,2,0.7,30
Alessandro Russo,ITA,29,0,0,0.0,17
Alessandro Schöpf,AUT,2397,1,1,2.4,27
Alessandro Zanoli,ITA,457,0,0,0.0,20
Alessio Cragno,ITA,3150,0,0,0.0,27
Alessio Romagnoli,ITA,1409,1,1,0.7,26
Alex Ferrari,ITA,1643,1,1,0.5,27
Alex Iwobi,NGA,2035,2,2,1.7,25
Alex Král,CZE,1,0,0,0.0,23
Alex McCarthy,ENG,1530,0,0,0.0,31
Alex Meret,ITA,619,0,0,0.0,24
Alex Oxlade-Chamberlain,ENG,785,2,2,1.2,27
Alex Petxa,ESP,412,0,0,0.2,24
Alex Sandro,BRA,1780,0,0,0.7,30
Alex Sola,ESP,41,0,0,0.1,22
Alex Telles,BRA,1660,0,0,0.5,28
Alexander Djiku,GHA,2694,1,1,2.1,26
Alexander Hack,GER,2074,3,3,2.8,27
Alexander Isak,SWE,2140,6,4,8.6,21
Alexander Nübel,GER,3420,0,0,0.0,24
Alexander Schwolow,GER,2175,0,0,0.0,29
Alexander Sørloth,NOR,1763,4,4,6.5,25
Alexandre Lacazette,FRA,1782,4,2,5.6,30
Alexandre Letellier,FRA,8,0,0,0.0,30
Alexandre Oukidja,ALG,1875,0,0,0.0,33
Alexis Claude-Maurice,FRA,209,0,0,0.5,23
Alexis Flips,FRA,1056,2,1,1.4,21
Alexis Mac Allister,ARG,2123,5,3,4.2,22
Alexis Saelemaekers,BEL,1865,1,1,3.3,22
Alexis Sánchez,CHI,881,5,5,5.3,32
Alexis Tibidi,FRA,385,0,0,0.3,17
Aleš Matějů,CZE,727,0,0,0.2,25
Alfonso Espino,URU,3329,2,2,1.4,29
Alfonso Pedraza,ESP,1701,4,4,1.6,25
Alfred Duncan,GHA,1931,2,2,1.3,28
Alfred Gomis,SEN,2250,0,0,0.0,27
Alfreð Finnbogason,ISL,292,2,2,1.1,32
Alidu Seidu,GHA,1410,0,0,0.6,21
Alisson,BRA,3240,0,0,0.0,28
Allan,BRA,2183,0,0,0.2,30
Allan Nyom,CMR,244,0,0,0.0,33
Allan Saint-Maximin,FRA,2804,5,5,5.1,24
Almamy Touré,MLI,506,0,0,0.8,25
Alphonse Areola,FRA,90,0,0,0.0,28
Alphonso Davies,CAN,1740,0,0,1.7,20
Alvaro Sanz,ESP,29,0,0,0.0,20
Amadou Diawara,GUI,170,0,0,0.0,24
Amadou Haidara,MLI,1326,3,3,1.0,23
Amadou Mbengue,SEN,610,0,0,0.0,19
Amadou Onana,BEL,1359,1,1,2.4,19
Amadou Traore,FRA,19,0,0,0.0,19
Amath,SEN,884,0,0,1.3,25
Ambroise Oyongo,CMR,659,1,1,0.2,30
Amine Adli,FRA,1256,3,3,4.5,21
Amine Bassi,FRA,184,0,0,0.2,23
Amine Gouiri,FRA,2754,10,7,8.5,21
Amine Harit,MAR,1165,4,4,2.5,24
Amir Rrahmani,KVX,2927,4,4,3.7,27
Amos Pieper,GER,2379,0,0,0.9,23
Anastasios Donis,GRE,370,0,0,0.7,24
Ander Barrenetxea,ESP,547,1,1,0.4,19
Ander Capa,ESP,4,0,0,0.0,29
Ander Guevara,ESP,867,0,0,0.1,24
Ander Herrera,ESP,1091,3,3,1.0,31
Ander Martin,ESP,88,0,0,0.2,20
Anderson Lima,BRA,65,0,0,0.1,21
Anderson Lucoqui,ANG,743,1,1,0.7,24
Andi Zeqiri,SUI,1016,2,2,3.0,22
Andoni Gorosabel,ESP,2289,0,0,0.6,24
Andre-Frank Zambo Anguissa,CMR,1926,0,0,1.1,25
Andrea Belotti,ITA,1371,8,5,5.3,27
Andrea Cambiaso,ITA,1790,1,1,0.7,21
Andrea Carboni,ITA,2215,0,0,0.6,20
Andrea Consigli,ITA,3322,0,0,0.0,34
Andrea Conti,ITA,247,1,1,0.3,27
Andrea Favilli,ITA,36,0,0,0.0,24
Andrea La Mantia,ITA,488,2,2,1.9,30
Andrea Masiello,ITA,515,0,0,0.0,35
Andrea Petagna,ITA,586,3,3,1.6,26
Andrea Pinamonti,ITA,2869,13,9,8.9,22
Andrea Ranocchia,ITA,341,0,0,0.2,33
Andrea Schiavone,ITA,571,1,1,0.3,28
Andreas Christensen,DEN,1496,0,0,0.4,25
Andreas Linde,SWE,1080,0,0,0.0,28
Andreas Luthe,GER,2430,0,0,0.0,34
Andreas Skov Olsen,DEN,747,0,0,0.9,21
Andreas Voglsammer,GER,882,2,2,2.7,29
Andrei Girotto,BRA,3146,6,6,2.9,29
Andrei Motoc,ROU,90,0,0,0.0,19
Andrej Kramarić,CRO,2707,6,6,11.5,30
Andrew Gravillon,GLP,2135,0,0,0.7,23
Andrew Omobamidele,IRL,382,1,1,0.3,19
Andrew Robertson,SCO,2537,3,3,1.9,27
Andrey Lunyov,RUS,90,0,0,0.0,29
Andriy Lunin,UKR,180,0,0,0.0,22
Andriy Yarmolenko,UKR,316,1,1,0.8,31
Andros Townsend,ENG,1455,3,2,1.5,30
András Schäfer,HUN,239,1,1,0.8,22
André Gomes,POR,619,0,0,0.7,28
André Hahn,GER,2101,5,5,3.5,30
André Silva,POR,2076,11,8,10.3,25
Andrés Andrade Cedeño,PAN,1046,0,0,0.3,22
Andrés Guardado,MEX,1393,0,0,0.8,34
Andrés Martín,ESP,186,0,0,0.4,22
Andy Delort,ALG,2717,18,15,13.9,29
Andy Diouf,FRA,14,0,0,0.0,18
Anel Ahmedhodzic,BIH,1350,0,0,0.4,22
Angel Gomes,ENG,954,1,1,1.2,20
Angeliño,ESP,2298,2,2,1.4,24
Angelo Fulgini,FRA,2929,5,5,5.8,24
Angelo Ogbonna,ITA,921,1,1,0.3,33
Angelo Stiller,GER,1693,2,2,1.0,20
Angus Gunn,ENG,810,0,0,0.0,25
Ansgar Knauff,GER,873,1,1,0.6,19
Ansu Fati,ESP,336,4,4,1.4,18
Ante Budimir,CRO,1738,8,6,7.1,30
Ante Rebić,CRO,891,2,2,2.5,27
Anthony Caci,FRA,2395,1,1,1.2,24
Anthony Elanga,SWE,1214,2,2,3.0,19
Anthony Gordon,ENG,2285,4,4,3.4,20
Anthony Lopes,POR,2982,0,0,0.0,30
Anthony Losilla,FRA,2935,2,2,1.6,35
Anthony Lozano,HON,1672,7,7,5.2,28
Anthony Mandrea,ALG,900,0,0,0.0,24
Anthony Martial,FRA,702,1,1,0.7,25
Anthony Modeste,FRA,2606,20,19,16.5,33
Anthony Ujah,NGA,35,0,0,0.2,30
Antoine Griezmann,FRA,1958,3,3,5.2,30
Anton Kade,GER,77,0,0,0.1,17
Anton Stach,GER,1861,1,1,1.7,22
Antonin Bobichon,FRA,38,0,0,0.0,25
Antonio Barragán,ESP,1020,0,0,0.0,34
Antonio Candreva,ITA,3119,7,6,4.5,34
Antonio Puertas,ESP,2261,6,6,3.6,29
Antonio Raillo,ESP,1530,2,2,1.1,29
Antonio Raimondo,ITA,74,0,0,0.1,17
Antonio Rüdiger,GER,3035,3,3,2.8,28
Antonio Sanabria,PAR,1803,6,6,8.1,25
Antonio Sivera,ESP,277,0,0,0.0,24
Antonio Sánchez,ESP,1616,1,1,1.3,24
Antonio Vacca,ITA,1064,0,0,0.0,31
Antonios Papadopoulos,GER,17,0,0,0.0,21
Antonín Barák,CZE,2340,11,7,6.5,26
Anwar El Ghazi,NED,399,1,0,0.3,26
Arber Zeneli,KVX,409,2,2,1.6,26
Ardian Ismajli,ALB,1272,0,0,0.3,24
Arial Mendy,SEN,792,0,0,0.4,26
Aridane Hernández,EQG,1159,0,0,0.1,32
Aritz Elustondo,ESP,2105,4,4,2.1,27
Arkadiusz Milik,POL,1416,7,6,6.8,27
Arkadiusz Reca,POL,1772,0,0,0.6,26
Armand Lauriente,FRA,2477,6,5,6.6,22
Armando Broja,ALB,1975,6,6,7.0,19
Armando Izzo,ITA,526,0,0,0.4,29
Armel Bella Kotchap,GER,1768,0,0,0.5,19
Arnaud Kalimuendo,FRA,2156,12,10,7.9,19
Arnaud Nordin,FRA,1874,4,4,4.9,23
Arnaud Souquet,FRA,2334,1,1,0.5,29
Arnaut Groeneveld,NED,1472,10,7,10.2,24
Arne Maier,GER,1864,1,1,1.4,22
Arnór Sigurðsson,ISL,183,0,0,0.1,22
Arthur,BRA,749,2,2,3.7,23
Arthur Desmas,FRA,1304,0,0,0.0,27
Arthur Masuaku,COD,650,1,1,0.1,27
Arthur Melo,BRA,962,0,0,0.1,24
Arthur Theate,BEL,2424,2,2,1.5,21
Arturo Vidal,CHI,741,1,1,1.8,34
Ashley Barnes,ENG,808,1,0,1.0,31
Ashley Fletcher,ENG,30,0,0,0.4,25
Ashley Westwood,ENG,2287,0,0,0.8,31
Ashley Young,ENG,1250,0,0,0.4,36
Asier Illarramendi,ESP,374,0,0,0.0,31
Asier Villalibre,ESP,548,2,2,2.2,23
Asmir Begović,BIH,270,0,0,0.0,34
Assane Dioussé,SEN,23,0,0,0.0,23
Aster Vranckx,BEL,1141,2,2,2.5,18
Atakan Karazor,GER,1898,0,0,0.5,24
Augusto Solari,ARG,714,0,0,0.4,29
Aurélien Nguiamba,FRA,51,0,0,0.0,22
Aurélien Tchouaméni,FRA,2929,3,3,2.3,21
Axel Disasi,FRA,2721,1,1,1.9,23
Axel Tuanzebe,ENG,519,0,0,0.2,23
Axel Witsel,BEL,1941,2,2,0.7,32
Aymen Barkok,MAR,160,0,0,0.0,23
Aymeric Laporte,ESP,2828,4,4,4.4,27
Ayoze Pérez,ESP,445,2,2,1.5,28
Azor Matusiwa,NED,2463,1,1,0.4,23
Azzedine Ounahi,MAR,1633,2,2,1.9,21
Aïssa Mandi,ALG,1375,1,1,1.9,29
Bakary Sako,MLI,156,0,0,0.3,33
Bali Mumba,ENG,45,0,0,0.0,19
Bamba Dieng,SEN,975,7,6,6.9,21
Banhie Zoukrou,FRA,77,0,0,0.0,18
Banzouzi Locko,FRA,1011,1,1,0.2,19
Baptiste Mouazan,FRA,96,0,0,0.1,19
Baptiste Santamaria,FRA,2539,2,2,1.6,26
Barbero,ESP,21,0,0,0.0,22
Barcia,ESP,75,0,0,0.0,20
Bartosz Bereszyński,POL,2946,0,0,0.7,29
Bartosz Bialek,POL,178,0,0,0.5,19
Bartłomiej Drągowski,POL,556,0,0,0.0,23
Bastian Oczipka,GER,932,0,0,0.5,32
Batista Mendy,FRA,2413,1,1,0.7,21
Bebé,CPV,867,1,1,2.1,31
Ben Chilwell,ENG,542,3,3,1.2,24
Ben Davies,WAL,2538,1,1,1.8,28
Ben Foster,ENG,2340,0,0,0.0,38
Ben Gibson,ENG,2494,0,0,1.2,28
Ben Godfrey,ENG,2029,0,0,1.1,23
Ben Johnson,ENG,1397,1,1,0.1,21
Ben Lhassine Kone,CIV,81,0,0,0.0,21
Ben Mee,ENG,1839,3,3,1.8,31
Ben White,ENG,2880,0,0,1.0,23
Benjamin André,FRA,2752,2,2,1.6,30
Benjamin Bourigeaud,FRA,3193,11,11,5.3,27
Benjamin Henrichs,GER,1143,3,3,1.7,24
Benjamin Hübner,GER,375,1,1,0.8,32
Benjamin Mendy,FRA,78,0,0,0.0,27
Benjamin Pavard,FRA,2076,0,0,1.0,25
Benjamin Uphoff,GER,180,0,0,0.0,27
Benno Schmitz,GER,2421,0,0,0.4,26
Benoît Badiashile,FRA,1838,1,1,1.5,20
Benoît Costil,FRA,2250,0,0,0.0,34
Berat Djimsiti,ALB,2256,1,1,1.9,28
Bernardo Silva,POR,2857,8,8,6.8,26
Bernd Leno,GER,360,0,0,0.0,29
Bertrand Traoré,BFA,220,0,0,0.3,25
Beto,GNB,2173,11,11,10.6,23
Beñat Turrientes,ESP,207,0,0,0.4,19
Bilal Brahimi,ALG,716,0,0,1.0,21
Billy Gilmour,SCO,1855,0,0,1.0,20
Birger Meling,NOR,1829,0,0,0.1,26
Bjarki Bjarkason,ISL,3,0,0,0.0,21
Blanco,ESP,31,0,0,0.0,21
Bonke Innocent,NGA,874,0,0,0.2,25
Boris Radunović,SRB,270,0,0,0.0,25
Borja Iglesias,ESP,1573,10,7,6.2,28
Borja Mayoral,ESP,1140,6,5,2.1,24
Borna Sosa,CRO,2498,1,1,0.9,23
Bosko Sutalo,CRO,920,0,0,0.3,21
Boubacar Kamara,FRA,2778,1,1,1.1,21
Boubacar Traoré,MLI,1726,1,1,0.8,19
Boubakar Kouyaté,MLI,2665,1,1,1.8,24
Boubakary Soumaré,FRA,1102,0,0,0.4,22
Boulaye Dia,SEN,1269,5,5,5.0,24
Bouna Sarr,SEN,64,0,0,0.0,29
Bradley Barcola,FRA,263,0,0,0.5,18
Brahim Díaz,ESP,1855,3,3,4.7,21
Brain Oddei,ITA,8,0,0,0.1,18
Brais Méndez,ESP,3021,4,4,4.3,24
Bram Nuytinck,NED,2033,1,1,1.2,31
Brandon Domingues,FRA,231,1,1,0.9,21
Brandon Soppy,FRA,777,0,0,0.4,19
Brandon Williams,ENG,2120,0,0,0.2,20
Branimir Hrgota,SWE,2777,9,4,5.4,28
Brayann Pereira,FRA,15,0,0,0.0,18
Breel Embolo,SUI,2166,9,9,8.8,24
Brendan Chardonnet,FRA,2686,3,3,1.5,26
Brian Brobbey,NED,131,0,0,0.5,19
Brian Oliván,ESP,2189,1,1,1.5,27
Bruno Fernandes,POR,3111,10,10,8.2,26
Bruno Guimarães,BRA,2668,5,5,3.7,23
Bryan,ESP,847,0,0,1.1,20
Bryan Cristante,ITA,2678,2,2,2.3,26
Bryan Djile Nokoué,CMR,57,0,0,0.0,19
Bryan Lasme,FRA,877,2,2,0.8,22
Bryan Mbeumo,FRA,2905,4,3,9.0,21
Bryan Reynolds,USA,2,0,0,0.0,20
Bukayo Saka,ENG,2978,11,9,8.2,19
Burak Yılmaz,TUR,2211,4,2,8.7,36
Burak İnce,TUR,139,0,0,0.5,17
Béni Makouana,CGO,322,0,0,0.7,18
CJ Egan-Riley,ENG,4,0,0,0.0,18
Caio Henrique Oliveira Silva,BRA,2662,2,2,1.0,24
Cala,ESP,947,0,0,0.6,31
Calderón,ESP,65,0,0,0.0,21
Caleb Ekuban,GHA,1716,1,1,3.8,27
Callum Hudson-Odoi,ENG,962,1,1,2.1,20
Callum Wilson,ENG,1386,8,6,5.0,29
Calum Chambers,ENG,1001,1,1,0.30000000000000004,26
Calvin Stengs,NED,1073,1,1,3.0,22
Cameron Archer,ENG,27,0,0,0.0,19
Caoimhín Kelleher,IRL,180,0,0,0.0,22
Carles Aleñá,ESP,2320,1,1,2.0,23
Carles Pérez,ESP,554,1,1,1.4,23
Carlo,ESP,7,0,0,0.0,20
Carlo Pinsoglio,ITA,45,0,0,0.0,31
Carlos Akapo,EQG,1844,0,0,0.4,28
Carlos Bacca,COL,513,0,0,0.8,34
Carlos Clerc,ESP,1514,0,0,0.2,29
Carlos Dominguez,ESP,344,0,0,0.1,20
Carlos Gruezo,ECU,970,0,0,0.5,26
Carlos Martín,ESP,6,0,0,0.0,19
Carlos Neva,ESP,2108,0,0,0.9,25
Carlos Soler,ESP,2474,11,4,2.8,24
Carmona,ESP,24,0,0,0.0,19
Carney Chukwuemeka,ENG,301,0,0,0.6,17
Casemiro,BRA,2569,1,1,2.4,29
Casimir Ninga,CHA,409,0,0,0.9,28
Castello Lukeba,FRA,2095,2,2,1.7,18
Catena,ESP,3240,2,2,1.6,26
Cedric Gondo,CIV,699,1,1,1.4,24
Cedric Itten,SUI,635,2,2,2.7,24
Cedric Teuchert,GER,105,0,0,0.2,24
Cengiz Ünder,TUR,2200,10,9,5.8,24
Cenk Tosun,TUR,7,0,0,0.0,30
Cesc Fàbregas,ESP,38,0,0,0.0,34
Chapela,ESP,398,0,0,0.1,22
Charalambos Lykogiannis,GRE,1817,1,1,1.0,27
Charles Abi,FRA,45,0,0,0.0,21
Charles Aránguiz,CHI,1578,1,1,1.6,32
Charles Boli,FRA,32,0,0,0.0,22
Charles Traore,MLI,718,0,0,0.0,29
Charlie Cresswell,ENG,141,0,0,0.1,18
Charlie Goode,ENG,450,0,0,0.1,25
Charlie Taylor,ENG,2731,0,0,0.2,27
Che Adams,SCO,2039,7,7,7.1,25
Cheick Doucouré,MLI,2946,1,1,1.5,21
Cheikh Niasse,SEN,44,0,0,0.0,21
Cheikh Tidiane Sabaly,SEN,150,0,0,0.1,22
Cheikhou Kouyaté,SEN,1974,0,0,0.6,31
Chem Campbell,WAL,13,0,0,0.0,18
Chema,ESP,45,0,0,0.0,29
Chimuanya Ugochukwu,FRA,405,1,1,0.3,17
Chiquinho,POR,208,0,0,0.3,21
Chris Führich,GER,1714,3,3,3.5,23
Chris Richards,USA,1307,1,1,1.3,21
Chris Smalling,ENG,2091,3,3,1.7,31
Chris Wood,NZL,2694,5,4,6.6,29
Chrislain Matsima,FRA,134,0,0,0.1,19
Christian Benteke,BEL,1145,4,4,5.4,30
Christian Eriksen,DEN,939,1,1,1.4,29
Christian Früchtl,GER,10,0,0,0.0,21
Christian Günter,GER,3060,2,2,0.8,28
Christian Kabasele,BEL,1193,0,0,0.7,30
Christian Nørgaard,DEN,3054,3,3,3.2,27
Christian Oliva,URU,48,0,0,0.0,25
Christian Pulisic,USA,1290,6,6,5.1,22
Christoph Baumgartner,AUT,1888,7,7,7.4,21
Christoph Kramer,GER,748,0,0,0.2,30
Christoph Zimmermann,GER,157,0,0,0.1,28
Christophe Hérelle,MTQ,1932,0,0,0.3,28
Christopher Antwi-Adjei,GHA,1130,1,1,2.5,27
Christopher Lenz,GER,664,0,0,0.1,26
Christopher Nkunku,FRA,2723,20,19,14.1,23
Christopher Trimmel,AUT,1990,2,2,1.8,34
Christopher Wooh,CMR,1050,0,0,1.1,19
Christos Kourfalidis,GRE,18,0,0,0.2,18
Christos Tzolis,GRE,336,0,0,0.5,19
Ciaran Clark,IRL,1014,0,0,0.8,31
Cimo Röcker,GER,22,0,0,0.0,27
Ciprian Tătărușanu,ROU,540,0,0,0.0,35
Ciro Immobile,ITA,2711,27,20,15.4,31
Claudio Bravo,CHI,1456,0,0,0.0,38
Clinton Mola,ENG,113,0,0,0.0,20
Clément Grenier,FRA,60,1,1,0.4,30
Clément Lenglet,FRA,826,0,0,0.1,26
Cody Drameh,ENG,128,0,0,0.0,19
Coke,ESP,118,1,1,0.4,34
Cole Palmer,ENG,123,0,0,0.3,19
Colin Dagba,FRA,165,0,0,0.0,22
Connor Noß,IRL,52,0,0,0.1,20
Connor Roberts,WAL,1692,1,1,0.2,25
Conor Coady,ENG,3361,4,4,2.0,28
Conor Gallagher,ENG,2845,8,8,5.8,21
Corentin Jean,FRA,255,1,1,1.0,26
Corentin Tolisso,FRA,703,2,2,1.3,26
Craig Cathcart,NIR,2396,0,0,0.1,32
Craig Dawson,ENG,2754,2,2,2.9,31
Cristhian Mosquera,COL,212,0,0,0.1,17
Cristian Ansaldi,ARG,691,0,0,0.3,34
Cristian Gamboa,CRC,1722,1,1,0.1,31
Cristian Molinaro,ITA,548,0,0,0.0,38
Cristian Romero,ARG,1844,1,1,0.7,23
Cristian Tello,ESP,819,2,2,1.7,29
Cristian Volpato,ITA,38,1,1,0.1,17
Cristiano Biraghi,ITA,3153,4,3,1.8,28
Cristiano Piccini,ITA,322,1,1,0.1,28
Cristiano Ronaldo,POR,2487,18,15,14.399999999999999,36
Cristo,ESP,17,0,0,0.0,21
Crysencio Summerville,NED,130,0,0,0.3,19
Cucho,COL,1147,5,5,2.5,22
Curtis Jones,ENG,851,1,1,0.9,20
Cárdenas,ESP,2160,0,0,0.0,24
Cédric Bakambu,COD,356,4,4,3.1,30
Cédric Brunner,SUI,2183,0,0,0.3,27
Cédric Hountondji,BEN,2034,1,1,0.6,27
Cédric Soares,POR,1486,1,1,0.5,29
César Azpilicueta,ESP,2070,1,1,1.2,31
Daan Heymans,BEL,256,0,0,0.1,22
Daichi Kamada,JPN,2139,4,4,4.8,24
Dalbert Henrique,BRA,2081,0,0,1.5,27
Dale Stephens,ENG,124,0,0,0.0,32
Daley Sinkgraven,NED,351,0,0,0.3,26
Damien Da Silva,FRA,1126,0,0,0.4,33
Damir Ceter,COL,6,0,0,0.0,23
Damián Suárez,URU,2711,0,0,0.5,33
Dan Burn,ENG,2462,1,1,1.8,29
Dan Gosling,ENG,166,1,1,0.2,31
Dan Ndoye,SUI,205,0,0,0.1,20
Dan-Axel Zagadou,FRA,952,0,0,0.3,22
Dane Scarlett,ENG,4,0,0,0.0,17
Dango Ouattara,BFA,812,1,1,2.4,19
Dani Alves,BRA,1098,1,1,0.2,38
Dani Carvajal,ESP,1551,1,1,0.5,29
Dani Ceballos,ESP,276,0,0,0.7,24
Dani García,ESP,2177,0,0,0.8,31
Dani Gómez,ESP,1063,4,4,5.0,23
Dani Olmo,ESP,743,3,3,2.1,23
Dani Raba,ESP,115,0,0,0.0,25
Dani Rodríguez,ESP,2832,3,3,2.8,33
Daniel Amartey,GHA,2123,0,0,0.0,26
Daniel Bachmann,AUT,1080,0,0,0.0,27
Daniel Bessa,ITA,768,1,1,0.3,28
Daniel Brosinski,GER,390,0,0,0.1,33
Daniel Caligiuri,ITA,2004,4,1,1.9,33
Daniel Chesters,ENG,1,0,0,0.0,19
Daniel Didavi,GER,277,0,0,1.0,31
Daniel Ginczek,GER,13,0,0,0.1,30
Daniel James,WAL,2492,4,4,5.9,23
Daniel Maldini,ITA,148,1,1,0.2,19
Daniel Parejo,ESP,2704,2,1,1.0,32
Daniel Podence,POR,1484,2,2,1.9,25
Daniel Villahermosa,ESP,23,0,0,0.0,20
Daniel Vivian,ESP,1986,2,2,1.8,22
Daniel Wass,DEN,1627,1,1,1.8,32
Daniele Baselli,ITA,440,0,0,0.8,29
Daniele Padelli,ITA,270,0,0,0.0,35
Daniele Rugani,ITA,879,0,0,0.2,27
Daniele Verde,ITA,1957,8,7,3.9,25
Danijel Petković,MNE,1350,0,0,0.0,28
Danilo,BRA,1893,1,1,1.2,30
Danilo Barbosa,BRA,90,0,0,0.0,25
Danilo Cataldi,ITA,1707,1,1,0.4,26
Danilo D'Ambrosio,ITA,1000,1,1,1.9,32
Danilo Pereira,POR,2038,5,5,3.1,29
Danilo Soares,BRA,2564,0,0,0.5,29
Danny Blum,GER,346,2,2,1.0,30
Danny Ings,ENG,1898,7,6,6.6,29
Danny Rose,ENG,689,0,0,0.2,31
Danny Ward,WAL,90,0,0,0.0,28
Danny Welbeck,ENG,1478,6,6,6.1,30
Danny da Costa,GER,725,0,0,0.1,28
Dante,BRA,2870,0,0,0.8,37
Danylo Ihnatenko,UKR,692,0,0,0.3,24
Darko Brašanac,SRB,2405,1,1,1.6,29
Darko Lazović,SRB,2766,1,1,3.6,30
Darwin Machís,VEN,1376,4,4,1.7,28
Darío Benedetto,ARG,644,2,2,3.2,31
Darío Poveda,ESP,380,1,1,0.2,24
David Alaba,AUT,2642,2,2,1.6,29
David García,ESP,3105,4,4,1.3,27
David López,ESP,743,0,0,0.5,31
David Nemeth,AUT,311,0,0,0.0,20
David Okereke,NGA,2053,7,7,4.8,23
David Ospina,COL,2790,0,0,0.0,32
David Pereira da Costa,POR,1464,3,3,2.5,20
David Raum,GER,2757,3,3,1.5,23
David Raya,ESP,2160,0,0,0.0,25
David Schnegg,AUT,142,0,0,0.0,22
